Time Stamp (ms),qw,qx,qy,qz
432963,0.0390015,-0.263245,0.657104,-0.705261
432997,0.0385742,-0.262695,0.658081,-0.704529
433031,0.0383911,-0.262756,0.65863,-0.704041
433064,0.0386353,-0.26355,0.658386,-0.703979
433098,0.0388794,-0.263916,0.658569,-0.703674
433132,0.0386963,-0.263977,0.659058,-0.703186
433164,0.0388184,-0.264343,0.65918,-0.702881
433198,0.0389404,-0.264709,0.659302,-0.702637
433233,0.0391235,-0.264893,0.659607,-0.702271
433266,0.0392456,-0.265137,0.659912,-0.701904
433299,0.0394897,-0.265686,0.660034,-0.701538
433333,0.0396729,-0.266113,0.660217,-0.701233
433369,0.039917,-0.266541,0.660461,-0.700806
433400,0.0402832,-0.267273,0.660828,-0.700134
433433,0.0402222,-0.268066,0.661804,-0.698975
433468,0.0395508,-0.268005,0.664001,-0.696899
433501,0.0380859,-0.26825,0.666138,-0.694885
433534,0.0361938,-0.270081,0.66803,-0.692444
433570,0.0366211,-0.267212,0.666565,-0.694946
433601,0.0383911,-0.269897,0.664673,-0.695618
433635,0.0402832,-0.267212,0.662476,-0.698608
433670,0.0396729,-0.268616,0.663635,-0.697083
433702,0.0390015,-0.267578,0.664612,-0.696533
433736,0.0393066,-0.266418,0.664978,-0.696594
433770,0.0390015,-0.267761,0.66571,-0.695435
433803,0.0388794,-0.267639,0.66571,-0.695435
433837,0.0385132,-0.26825,0.666443,-0.69458
433871,0.0386353,-0.268677,0.666382,-0.694458
433903,0.0390015,-0.269226,0.666504,-0.694092
433937,0.038147,-0.270569,0.666809,-0.693359
433971,0.0385132,-0.270691,0.668457,-0.691711
434004,0.0378418,-0.271667,0.669922,-0.68988
434038,0.0374756,-0.270874,0.672546,-0.687683
434071,0.0363159,-0.27179,0.672974,-0.687012
434105,0.0361938,-0.270569,0.670959,-0.689392
434138,0.0362549,-0.271912,0.671631,-0.688232
434172,0.0355225,-0.272766,0.671814,-0.687744
434206,0.0344849,-0.27063,0.671814,-0.688599
434239,0.0340576,-0.270874,0.672424,-0.687927
434274,0.0335083,-0.271912,0.671997,-0.687988
434307,0.0332642,-0.271484,0.672607,-0.687622
434340,0.0328369,-0.271729,0.672668,-0.687439
434375,0.0328369,-0.271484,0.672913,-0.687378
434407,0.0328979,-0.271973,0.673157,-0.68689
434440,0.0327759,-0.272095,0.67334,-0.686707
434474,0.0325928,-0.272156,0.673645,-0.68634
434507,0.0326538,-0.2724,0.673645,-0.686218
434541,0.0326538,-0.272522,0.673706,-0.686157
434577,0.0327759,-0.273132,0.673706,-0.685852
434607,0.0330811,-0.273682,0.673828,-0.685486
434641,0.0330811,-0.274414,0.674622,-0.684448
434675,0.0317993,-0.274414,0.676941,-0.682251
434708,0.0306396,-0.274231,0.678528,-0.680725
434742,0.0300293,-0.274048,0.67926,-0.680115
434776,0.0303955,-0.272949,0.677246,-0.682617
434810,0.0310059,-0.274475,0.676147,-0.683044
434843,0.0300903,-0.274658,0.675476,-0.683655
434876,0.0296631,-0.273682,0.676331,-0.683228
434911,0.0292358,-0.273071,0.677002,-0.6828
434944,0.0292969,-0.273376,0.677002,-0.682678
434977,0.029541,-0.273682,0.67688,-0.682678
435012,0.0291748,-0.27356,0.676819,-0.6828
435045,0.0292358,-0.273438,0.677002,-0.682617
435078,0.0293579,-0.273804,0.677063,-0.682434
435113,0.0291748,-0.273865,0.677246,-0.682312
435146,0.02948,-0.273376,0.677002,-0.682678
435180,0.0298462,-0.273865,0.677002,-0.682495
435212,0.0292358,-0.275635,0.676575,-0.682251
435248,0.0289307,-0.275208,0.678833,-0.680176
435280,0.0274048,-0.274414,0.681702,-0.677673
435314,0.0267334,-0.273438,0.682495,-0.677246
435348,0.0280151,-0.272705,0.681519,-0.678467
435381,0.0287476,-0.27301,0.679382,-0.680481
435414,0.0293579,-0.273621,0.678345,-0.681274
435448,0.0285034,-0.273254,0.678345,-0.681458
435481,0.0283813,-0.272888,0.678894,-0.68103
435517,0.0286865,-0.272278,0.677979,-0.682251
435549,0.0284424,-0.273254,0.679016,-0.680725
435582,0.0272827,-0.272644,0.68103,-0.679077
435616,0.0272217,-0.272644,0.680359,-0.679749
435649,0.0274658,-0.273865,0.680847,-0.678711
435682,0.0275269,-0.274597,0.680176,-0.679138
435716,0.0280762,-0.273926,0.68042,-0.679077
435750,0.0281982,-0.275879,0.679993,-0.678711
435783,0.0281982,-0.275269,0.681274,-0.677673
435818,0.0271606,-0.274963,0.683228,-0.675964
435851,0.0262451,-0.274475,0.684143,-0.675232
435883,0.026062,-0.274292,0.684509,-0.674927
435918,0.0264893,-0.273926,0.682007,-0.677612
435950,0.0270996,-0.274475,0.681274,-0.678101
435984,0.026062,-0.274658,0.681519,-0.677795
436019,0.0256958,-0.273804,0.681885,-0.677734
436051,0.0259399,-0.273682,0.682068,-0.677612
436085,0.0259399,-0.274719,0.68158,-0.677673
436120,0.0257568,-0.274536,0.681641,-0.677734
436152,0.026062,-0.27417,0.682068,-0.67749
436186,0.0254517,-0.275269,0.681641,-0.677429
436219,0.0255127,-0.275085,0.682373,-0.676819
436254,0.0253296,-0.275146,0.683167,-0.676025
436286,0.0255737,-0.275391,0.682434,-0.676575
436320,0.026001,-0.275452,0.6828,-0.676208
436354,0.0258789,-0.276123,0.683105,-0.675659
436387,0.0267944,-0.275513,0.682617,-0.67627
436421,0.0270386,-0.276794,0.682739,-0.675659
436456,0.0269165,-0.277161,0.683289,-0.674988
436488,0.026001,-0.276489,0.684998,-0.673523
436522,0.0252686,-0.276367,0.686096,-0.672485
436557,0.0250244,-0.275391,0.685364,-0.673645
436590,0.0252686,-0.275146,0.684387,-0.674805
436623,0.0252075,-0.276367,0.683777,-0.674866
436657,0.0241089,-0.275391,0.684326,-0.674744
436689,0.024353,-0.275208,0.684448,-0.674683
436723,0.0245361,-0.276123,0.684265,-0.674438
436757,0.0245972,-0.276306,0.684387,-0.674316
436791,0.024231,-0.276245,0.684814,-0.673889
436825,0.0245972,-0.276611,0.684753,-0.673767
436858,0.0246582,-0.276733,0.684814,-0.673706
436893,0.0249634,-0.27655,0.684631,-0.67395
436925,0.0252075,-0.276978,0.684814,-0.673523
436958,0.0257568,-0.277588,0.68457,-0.673523
436994,0.0258179,-0.278198,0.68512,-0.672729
437026,0.0254517,-0.27832,0.686829,-0.670959
437059,0.024353,-0.277832,0.688354,-0.669617
437093,0.0235596,-0.277466,0.689514,-0.66864
437126,0.0233154,-0.277344,0.689026,-0.669189
437160,0.0239258,-0.276855,0.687683,-0.670715
437194,0.0245972,-0.278198,0.686523,-0.671326
437226,0.0238647,-0.277588,0.687134,-0.670959
437262,0.0236816,-0.277039,0.687683,-0.670654
437294,0.0238037,-0.277405,0.6875,-0.670654
437328,0.0239868,-0.277649,0.687439,-0.670654
437362,0.0239258,-0.277588,0.687683,-0.670471
437395,0.0239258,-0.277588,0.687683,-0.67041
437429,0.0239868,-0.27771,0.687683,-0.670349
437463,0.0238647,-0.27771,0.687866,-0.670166
437495,0.0238037,-0.277649,0.688049,-0.670044
437530,0.0239258,-0.277649,0.68811,-0.669983
437563,0.0239258,-0.277771,0.688232,-0.6698
437596,0.0238647,-0.277893,0.688293,-0.669678
437630,0.0240479,-0.278015,0.688416,-0.669495
437664,0.024231,-0.27832,0.688416,-0.669373
437697,0.0241699,-0.278931,0.68866,-0.668823
437731,0.0240479,-0.278625,0.689941,-0.667664
437764,0.0234985,-0.278076,0.691467,-0.666321
437799,0.0233154,-0.278198,0.692322,-0.665405
437831,0.022522,-0.278381,0.691528,-0.666138
437865,0.0231934,-0.277893,0.69043,-0.66748
437899,0.022644,-0.278137,0.690063,-0.667786
437933,0.0224609,-0.278137,0.690125,-0.667725
437965,0.022583,-0.278198,0.690186,-0.667664
438000,0.022522,-0.278259,0.690186,-0.667664
438032,0.022583,-0.278259,0.690247,-0.667542
438066,0.022522,-0.27832,0.690247,-0.667542
438100,0.022522,-0.27832,0.690247,-0.667542
438133,0.0224609,-0.27832,0.690247,-0.66748
438166,0.0223999,-0.278381,0.690247,-0.66748
438201,0.0222778,-0.278503,0.690247,-0.66748
438234,0.0223999,-0.278503,0.690308,-0.667419
438267,0.0223389,-0.278625,0.69043,-0.667236
438302,0.0222778,-0.278687,0.690491,-0.667175
438336,0.0222778,-0.278687,0.690552,-0.667114
438369,0.0221558,-0.278625,0.690796,-0.666809
438402,0.0223389,-0.278748,0.69104,-0.666565
438437,0.0223389,-0.278931,0.691528,-0.665955
438470,0.0222778,-0.279175,0.692566,-0.664795
438503,0.0219727,-0.279297,0.693542,-0.663696
438537,0.0216064,-0.27948,0.694336,-0.662781
438570,0.0214844,-0.27887,0.692749,-0.664734
438604,0.0220337,-0.278931,0.6922,-0.665222
438637,0.0216675,-0.27832,0.691589,-0.666138
438670,0.0220337,-0.278687,0.691406,-0.666199
438704,0.0216675,-0.27887,0.691467,-0.666077
438738,0.0218506,-0.278625,0.691528,-0.666138
438771,0.0219727,-0.27832,0.691406,-0.666321
438806,0.0220337,-0.278198,0.691528,-0.666321
438838,0.0220947,-0.277893,0.691528,-0.666382
438872,0.0222168,-0.277893,0.691589,-0.666321
438906,0.0222168,-0.277893,0.691589,-0.666321
438939,0.0223389,-0.277771,0.691711,-0.66626
438975,0.0220947,-0.27832,0.6922,-0.665527
439006,0.022522,-0.277832,0.692139,-0.665771
439039,0.0230713,-0.277405,0.692261,-0.665833
439073,0.0221558,-0.27887,0.693909,-0.663513
439107,0.0219116,-0.279602,0.694214,-0.662903
439140,0.0218506,-0.279785,0.695618,-0.661316
439174,0.0210571,-0.280334,0.696777,-0.659912
439208,0.0216064,-0.280273,0.695679,-0.661072
439242,0.0213623,-0.279846,0.69458,-0.662415
439275,0.0217285,-0.279907,0.693848,-0.663147
439308,0.0211792,-0.280212,0.694275,-0.662598
439343,0.0214233,-0.279785,0.693481,-0.663574
439375,0.0216675,-0.279602,0.693787,-0.66333
439409,0.0213623,-0.279907,0.69342,-0.663635
439443,0.0219116,-0.279663,0.693848,-0.663269
439476,0.0213013,-0.279968,0.693542,-0.663452
439509,0.0219116,-0.279602,0.693542,-0.663635
439545,0.0214233,-0.28009,0.693604,-0.66333
439578,0.0217285,-0.279968,0.693604,-0.66333
439612,0.0217285,-0.279968,0.694031,-0.662903
439644,0.0217896,-0.280151,0.693542,-0.663391
439677,0.0219727,-0.279968,0.694153,-0.662781
439711,0.0215454,-0.280518,0.694031,-0.662659
439744,0.0219727,-0.280334,0.694214,-0.662598
439778,0.0217896,-0.280579,0.695068,-0.66156
439812,0.0216064,-0.280945,0.695068,-0.661438
439845,0.0216675,-0.281067,0.696594,-0.65979
439879,0.0205688,-0.282166,0.697327,-0.658569
439912,0.0209961,-0.281616,0.697449,-0.658691
439947,0.020813,-0.280945,0.696838,-0.659607
439981,0.0210571,-0.28125,0.695435,-0.660889
440014,0.0205688,-0.281555,0.69574,-0.660522
440048,0.020752,-0.281738,0.695923,-0.660156
440081,0.0206909,-0.281616,0.695374,-0.660828
440114,0.020813,-0.281555,0.695801,-0.6604
440149,0.0205078,-0.281982,0.695923,-0.660156
440182,0.020813,-0.281616,0.695618,-0.660583
440215,0.0209351,-0.281555,0.696655,-0.659546
440249,0.0210571,-0.280762,0.695984,-0.660522
440282,0.0210571,-0.281189,0.696289,-0.660034
440316,0.020874,-0.28125,0.696594,-0.659729
440351,0.0209351,-0.281616,0.697693,-0.658386
440383,0.020813,-0.281433,0.697388,-0.658752
440416,0.0210571,-0.281433,0.697876,-0.658264
440450,0.0203857,-0.281494,0.699158,-0.656921
440483,0.0204468,-0.281738,0.700134,-0.655701
440517,0.0198975,-0.281921,0.699463,-0.656433
440551,0.0212402,-0.280823,0.697754,-0.658691
440583,0.020813,-0.281433,0.697876,-0.658264
440618,0.020874,-0.280884,0.697205,-0.659241
440651,0.0211182,-0.280823,0.697388,-0.658997
440685,0.0205078,-0.281372,0.697205,-0.658997
440718,0.0205688,-0.282043,0.69751,-0.658386
440752,0.0200806,-0.28241,0.698547,-0.657166
440786,0.0202637,-0.282227,0.698364,-0.65741
440819,0.0206299,-0.282043,0.698486,-0.657349
440852,0.0202637,-0.282349,0.698792,-0.656921
440888,0.020813,-0.28241,0.697998,-0.657715
440920,0.0206299,-0.282898,0.698425,-0.657104
440953,0.0205688,-0.283081,0.698242,-0.657166
440988,0.020813,-0.282959,0.699585,-0.655823
441022,0.0203857,-0.283264,0.700623,-0.654541
441054,0.0203247,-0.283569,0.700562,-0.654541
441088,0.020813,-0.282776,0.700317,-0.65509
441121,0.020874,-0.282471,0.698608,-0.657104
441155,0.020813,-0.282288,0.698669,-0.657104
441188,0.0202026,-0.282959,0.698792,-0.656677
441222,0.0206299,-0.282654,0.698425,-0.657227
441255,0.0203857,-0.282837,0.698669,-0.65686
441289,0.0204468,-0.282715,0.698303,-0.657288
441324,0.0206299,-0.282593,0.698486,-0.657104
441357,0.0203857,-0.283142,0.698425,-0.656982
441390,0.0206299,-0.282837,0.698303,-0.657227
441425,0.0206299,-0.282837,0.699402,-0.656067
441456,0.0204468,-0.282898,0.699585,-0.655823
441493,0.0211182,-0.282104,0.699463,-0.65625
441525,0.0206299,-0.282837,0.700073,-0.655334
441558,0.0210571,-0.282532,0.699707,-0.655823
441592,0.0212402,-0.282593,0.700317,-0.655151
441627,0.020813,-0.28302,0.701355,-0.653931
441659,0.0210571,-0.282898,0.701477,-0.653809
441693,0.020752,-0.282959,0.702393,-0.652832
441726,0.0206909,-0.283203,0.703064,-0.651978
441759,0.0206909,-0.283386,0.70343,-0.65155
441794,0.0206909,-0.282715,0.701843,-0.653442
441826,0.020813,-0.282776,0.701538,-0.653809
441860,0.0202026,-0.282532,0.701294,-0.654175
441895,0.020813,-0.281921,0.700562,-0.655212
441927,0.0203247,-0.282532,0.700378,-0.655151
441962,0.0203857,-0.283142,0.700684,-0.654541
441994,0.0205688,-0.282837,0.700867,-0.65448
442028,0.0209351,-0.282104,0.700806,-0.654907
442061,0.0209961,-0.281738,0.700623,-0.655212
442095,0.0210571,-0.281616,0.700684,-0.655151
442130,0.0210571,-0.282104,0.700439,-0.655273
442163,0.0203247,-0.283875,0.701355,-0.653564
442195,0.020874,-0.283691,0.701782,-0.653137
442230,0.0205078,-0.283691,0.702881,-0.651978
442263,0.020813,-0.28302,0.703369,-0.651733
442298,0.0213623,-0.282166,0.703003,-0.652466
442331,0.0216675,-0.280762,0.703064,-0.652954
442366,0.0213013,-0.282227,0.703247,-0.652161
442397,0.0194702,-0.285339,0.703857,-0.650208
442431,0.020813,-0.284546,0.704163,-0.650208
442463,0.0319824,-0.288452,0.702759,-0.649536
442498,0.0710449,-0.286438,0.672668,-0.678528
442531,0.113403,-0.29126,0.629333,-0.711487
442566,0.115601,-0.29834,0.627441,-0.7099
442598,0.106201,-0.290894,0.646179,-0.697571
442633,0.107605,-0.277771,0.658752,-0.690857
442666,0.113647,-0.277649,0.661316,-0.687439
442699,0.124023,-0.289063,0.649414,-0.692322
442732,0.129456,-0.290833,0.637878,-0.701233
442767,0.13623,-0.280457,0.625671,-0.715088
442800,0.131165,-0.273132,0.622437,-0.721619
442834,0.118591,-0.276733,0.628601,-0.717102
442869,0.105774,-0.271912,0.645752,-0.705627
442901,0.0983276,-0.266846,0.654053,-0.700989
442935,0.093811,-0.263672,0.657837,-0.69928
442971,0.0969238,-0.261963,0.652527,-0.704407
443001,0.0950317,-0.269409,0.653381,-0.70105
443036,0.0891113,-0.271973,0.65625,-0.698181
443069,0.0845947,-0.270081,0.66156,-0.694458
443102,0.0864258,-0.268982,0.660217,-0.695923
443137,0.0878906,-0.267334,0.658936,-0.697571
443170,0.0873413,-0.261902,0.656982,-0.701538
443203,0.0847168,-0.2677,0.658813,-0.697937
443237,0.0753174,-0.273926,0.661499,-0.694092
443270,0.0702515,-0.272461,0.667114,-0.689758
443305,0.0675049,-0.268127,0.668091,-0.690857
443337,0.0720215,-0.260315,0.663757,-0.69751
443370,0.0721436,-0.263245,0.668884,-0.691467
443404,0.0734253,-0.260254,0.669556,-0.691772
443438,0.0697632,-0.26532,0.669922,-0.68988
443471,0.0672607,-0.266907,0.674255,-0.685242
443505,0.0661011,-0.266174,0.679565,-0.68042
443538,0.0667725,-0.26532,0.680847,-0.679443
443577,0.0682373,-0.264832,0.680603,-0.679688
443607,0.0737915,-0.260437,0.675964,-0.685425
443642,0.0719604,-0.265076,0.678223,-0.68158
443673,0.069458,-0.265747,0.683655,-0.676147
443706,0.0671387,-0.265503,0.687317,-0.672791
443739,0.0675049,-0.265625,0.688171,-0.671814
443776,0.0688477,-0.267029,0.688171,-0.671143
443807,0.0687866,-0.267578,0.688965,-0.670044
443840,0.0684814,-0.26709,0.690063,-0.669128
443874,0.0689697,-0.267334,0.691345,-0.667664
443907,0.0696411,-0.2677,0.693359,-0.665344
443941,0.0700684,-0.268616,0.695068,-0.663147
443976,0.0668335,-0.268921,0.697693,-0.660645
444009,0.0681763,-0.265808,0.69574,-0.663818
444042,0.0704956,-0.265015,0.695251,-0.664429
444076,0.0713501,-0.265442,0.694763,-0.664673
444109,0.0714111,-0.265381,0.69519,-0.664246
444142,0.0709839,-0.264648,0.696228,-0.663452
444176,0.0714722,-0.264954,0.696228,-0.66333
444210,0.0720215,-0.264771,0.696045,-0.663513
444247,0.0733643,-0.264099,0.696594,-0.663086
444277,0.0731812,-0.26355,0.697083,-0.662781
444311,0.0737305,-0.262939,0.697449,-0.662598
444343,0.0730591,-0.265015,0.69928,-0.659851
444380,0.072876,-0.264221,0.700806,-0.658569
444412,0.072937,-0.264771,0.700378,-0.658813
444445,0.0730591,-0.265686,0.700378,-0.658447
444480,0.0734253,-0.266235,0.700745,-0.657776
444513,0.072998,-0.267029,0.703796,-0.654236
444546,0.072937,-0.26709,0.705078,-0.652832
444581,0.0725708,-0.267944,0.705505,-0.652039
444613,0.072876,-0.267517,0.704529,-0.65332
444646,0.0728149,-0.26532,0.703247,-0.655579
444680,0.071228,-0.265198,0.703796,-0.655151
444713,0.0708008,-0.265198,0.703979,-0.655029
444746,0.0710449,-0.265198,0.704224,-0.654724
444781,0.0712891,-0.265625,0.704407,-0.654358
444813,0.071228,-0.265686,0.704529,-0.654175
444848,0.0712891,-0.26593,0.704895,-0.653687
444881,0.0712891,-0.266235,0.705139,-0.65332
444915,0.071106,-0.266418,0.705383,-0.653015
444948,0.0710449,-0.266602,0.705688,-0.652649
444982,0.0710449,-0.266602,0.705994,-0.652283
445017,0.0708618,-0.266663,0.706238,-0.652039
445050,0.0709229,-0.266785,0.70636,-0.651794
445083,0.0707397,-0.266907,0.706726,-0.651367
445117,0.0704956,-0.266968,0.707275,-0.650757
445150,0.0703735,-0.26709,0.707458,-0.650513
445184,0.0703735,-0.267212,0.70752,-0.650391
445218,0.0706177,-0.267578,0.707153,-0.650635
445250,0.0705566,-0.268066,0.707886,-0.649658
445284,0.0703735,-0.268555,0.709106,-0.648132
445318,0.0700684,-0.269043,0.71106,-0.645813
445351,0.0693359,-0.269226,0.712585,-0.644165
445385,0.069397,-0.270081,0.712646,-0.643677
445419,0.069397,-0.268799,0.710938,-0.646118
445454,0.0697021,-0.26825,0.710571,-0.646667
445486,0.0684204,-0.268127,0.711975,-0.645386
445519,0.0680542,-0.268005,0.71228,-0.645142
445552,0.0685425,-0.267578,0.711975,-0.64563
445587,0.0686035,-0.268982,0.712158,-0.644836
445619,0.0684814,-0.268433,0.712463,-0.644714
445656,0.0687256,-0.267761,0.71283,-0.644592
445686,0.0686646,-0.268127,0.714233,-0.642883
445720,0.0686646,-0.268372,0.714294,-0.6427
445755,0.0687866,-0.26825,0.71405,-0.642944
445790,0.0687256,-0.268738,0.715088,-0.641663
445822,0.0686646,-0.26947,0.714539,-0.641907
445856,0.0688477,-0.269348,0.714905,-0.641541
445887,0.0689087,-0.269592,0.715393,-0.64093
445925,0.0688477,-0.270203,0.714966,-0.641174
445956,0.0691528,-0.270325,0.715332,-0.640625
445993,0.069458,-0.270752,0.716248,-0.639404
446023,0.0691528,-0.271057,0.718323,-0.637024
446057,0.0686646,-0.271667,0.719177,-0.635803
446090,0.0686035,-0.272583,0.71936,-0.635193
446126,0.0684814,-0.27124,0.717712,-0.637695
446158,0.0678101,-0.27124,0.718201,-0.637207
446191,0.0670776,-0.27063,0.71875,-0.636902
446224,0.0670776,-0.270508,0.719055,-0.636597
446260,0.0671997,-0.270813,0.719116,-0.636414
446291,0.0673828,-0.271179,0.719177,-0.636169
446332,0.0673218,-0.27124,0.719238,-0.636047
446359,0.0674438,-0.271423,0.71936,-0.635864
446392,0.0675049,-0.271729,0.719543,-0.635498
446426,0.0674438,-0.27179,0.719727,-0.635254
446461,0.0675659,-0.271851,0.719849,-0.635132
446493,0.0675659,-0.272095,0.720032,-0.634827
446527,0.067627,-0.272095,0.720276,-0.634521
446561,0.067627,-0.272156,0.720459,-0.634277
446595,0.0678101,-0.272583,0.720581,-0.633972
446627,0.0680542,-0.27301,0.720703,-0.633545
446664,0.0683594,-0.273621,0.72168,-0.632141
446694,0.0682983,-0.273804,0.722778,-0.630859
446728,0.0682983,-0.273987,0.723694,-0.6297
446762,0.0682373,-0.27478,0.724304,-0.628662
446795,0.0678711,-0.27417,0.7229,-0.630554
446829,0.0681152,-0.27301,0.723022,-0.630981
446862,0.0675049,-0.273071,0.7229,-0.631104
446896,0.0678101,-0.273071,0.723267,-0.630676
446931,0.0679932,-0.273254,0.723633,-0.630127
446963,0.0682983,-0.273376,0.723755,-0.629883
446997,0.0682983,-0.273499,0.72406,-0.629517
447030,0.0683594,-0.273376,0.724365,-0.62915
447063,0.0683594,-0.273499,0.724487,-0.629028
447099,0.0682373,-0.27356,0.72467,-0.628784
447133,0.0681763,-0.273499,0.724915,-0.62854
447165,0.0679932,-0.27356,0.725098,-0.628296
447199,0.0684204,-0.273865,0.725098,-0.628174
447232,0.0685425,-0.274231,0.725281,-0.627747
447270,0.0687256,-0.274292,0.725586,-0.627319
447299,0.0685425,-0.274475,0.726929,-0.625732
447334,0.0680542,-0.274475,0.72821,-0.624268
447366,0.067688,-0.274414,0.729248,-0.623169
447402,0.0675049,-0.274658,0.729858,-0.622375
447433,0.0668335,-0.272949,0.728516,-0.624695
447467,0.0669556,-0.272766,0.727966,-0.625427
447500,0.0665894,-0.272766,0.728149,-0.625305
447534,0.0665283,-0.272461,0.72876,-0.624756
447569,0.0664673,-0.2724,0.728699,-0.624817
447601,0.0666504,-0.272705,0.728516,-0.624817
447634,0.0667114,-0.272888,0.728699,-0.624573
447669,0.0666504,-0.272827,0.728943,-0.624329
447701,0.0670166,-0.272827,0.728455,-0.624817
447735,0.0670776,-0.273254,0.728638,-0.62439
447769,0.0669556,-0.274048,0.728333,-0.624451
447803,0.0666504,-0.273804,0.72876,-0.624146
447835,0.0665283,-0.274475,0.729004,-0.623535
447868,0.0663452,-0.274963,0.729248,-0.623047
447903,0.0665283,-0.274841,0.729919,-0.622253
447936,0.0665894,-0.274536,0.731567,-0.620483
447969,0.0664063,-0.272827,0.7323,-0.620361
448004,0.0665283,-0.273132,0.733337,-0.619019
